char	屣	屣	HEQQ	HEQQ	ENC	57	xi
char	屣	屣	PEQQ	PEQQ	LR	57	xi
char	層	層	CRKJ	CRKJ	ENC	8	ceng
char	層	層	HRKJ	HRKJ	ENC	8	ceng
char	層	層	PRKJ	PRKJ	LR	8	ceng
char	履	履	CEQY	CEQY	ENC	156338	lu
char	履	履	HEQY	HEQY	ENC	156338	lu
char	履	履	PEQY	PEQY	LR	156338	lu
char	屦	屦	CCEQV	CCEV	ENC	6	ju
char	屦	屦	PCEQV	PCEV	LR	6	ju
char	屦	屦	PPEQV	PPEV	LR	6	ju
char	屬	屬	COON	COON	ENC	4	shu
char	屬	屬	HOON	HOON	ENC	4	shu
char	屬	屬	POON	POON	LR	4	shu
char	屮	屮	LL	LLLL	LR	3	che
char	屮	屮	LM	LMLM	LR	3	che
char	屮	屮	MM	MMEM	ENC	3	che
char	屯	屯	IL	ILLL	LR	13063	tun
char	屯	屯	IM	IMLM	LR	13063	tun
char	山	山	L	LMLL	MIX	972761	shan
char	山	山	M	MMMM	MIX	972761	shan
char	屲	屲	EL	ELLL	LR	13	wa
char	屲	屲	EM	EMLM	LR	13	wa
char	屳	屳	QL	QLLL	LR	3	xian
char	屳	屳	QM	QMLM	LR	3	xian
char	屴	屴	LQC	LQCL	LR	4	li
char	屴	屴	LQH	LQHL	LR	4	li
char	屴	屴	LQP	LQPL	LR	4	li
char	屸	屸	LA	LALA	LR	15	long
char	屸	屸	MA	MAEA	ENC	15	long
char	屹	屹	LQX	LQXM	MIX	7353	yi
char	屹	屹	MQX	MQXM	MIX	7353	yi
char	屺	屺	LCL	LCLL	LR	31	qi
char	屺	屺	LHL	LHLL	LR	31	qi
char	屺	屺	LPL	LPLL	LR	31	qi
char	屻	屻	LCEN	LCEN	LR	14	ren
char	屻	屻	LHEN	LHEN	LR	14	ren
char	屻	屻	LPEN	LPEN	LR	14	ren
char	屼	屼	LAL	LALL	LR	293	wu
char	屼	屼	MAM	MAME	ENC	293	wu
char	屽	屽	LAS	LASL	LR	278	han
char	屽	屽	MAS	MASE	ENC	278	han
char	屾	屾	LL	LLLL	LR	650	shen
char	屾	屾	MM	MMEM	ENC	650	shen
char	屿	屿	LOCA	LOCA	LR	10468	yu
char	屿	屿	LOHA	LOHA	LR	10468	yu
char	屿	屿	LOPA	LOPA	LR	10468	yu
char	岀	岀	CCCLL	CCCL	ENC	315	chu
char	岀	岀	PPPLL	PPPL	LR	315	chu
char	岁	岁	LXN	LXNM	MIX	351320	sui
char	岁	岁	MXN	MXNM	MIX	351320	sui
char	岂	岂	LCL	LCLL	LR	4083	qi
char	岂	岂	LHL	LHLL	LR	4083	qi
char	岂	岂	LPL	LPLL	LR	4083	qi
char	岃	岃	LCEN	LCEN	LR	135	ren
char	岃	岃	LHEN	LHEN	LR	135	ren
char	岃	岃	LPEN	LPEN	LR	135	ren
char	岄	岄	LT	LTLT	LR	116	yue
char	岄	岄	MT	MTET	ENC	116	yue
char	岈	岈	LAVE	LAVE	LR	32	ya
char	岈	岈	MAVE	MAVE	ENC	32	ya
char	岋	岋	LXEY	LXEY	MIX	8	e
char	岋	岋	MXEY	MXEY	MIX	8	e
char	岌	岌	LXEY	LXEY	MIX	3452	ji
char	岌	岌	MXEY	MXEY	MIX	3452	ji
char	岐	岐	LSY	LSYL	LR	6916	qi
char	岐	岐	MSY	MSYE	ENC	6916	qi
char	岑	岑	LQNX	LQNX	MIX	4337	cen
char	岑	岑	MQNX	MQNX	MIX	4337	cen
char	岔	岔	RCEL	RCEL	ENC	3271	cha
char	岔	岔	RHEL	RHEL	ENC	3271	cha
char	岔	岔	RPEL	RPEL	ENC	3271	cha
char	岕	岕	LQLM	LQLM	LR	12	jie
char	岕	岕	LQMM	LQMM	LR	12	jie
char	岕	岕	MQMM	MQMM	ENC	12	jie
char	岖	岖	LCQ	LCQL	LR	1285	qu
char	岖	岖	LHQ	LHQL	LR	1285	qu
char	岖	岖	LPQ	LPQL	LR	1285	qu
char	岗	岗	LTQ	LTQL	LR	129878	gang
char	岗	岗	MTQ	MTQE	ENC	129878	gang
char	岘	岘	LTEL	LTEL	LR	1198	xian
char	岘	岘	MTEL	MTEL	ENC	1198	xian
char	岙	岙	EQL	EQLL	LR	623	ao
char	岙	岙	EQM	EQML	LR	623	ao
char	岚	岚	LEXQ	LEXQ	MIX	6565	lan
char	岚	岚	MEXQ	MEXQ	MIX	6565	lan
char	岛	岛	IOCL	IOCL	LR	281718	dao
char	岛	岛	IOHL	IOHL	LR	281718	dao
char	岛	岛	IOPL	IOPL	LR	281718	dao
char	岜	岜	LJL	LJLL	LR	119	ba
char	岜	岜	MJM	MJME	ENC	119	ba
char	岝	岝	LEC	LECL	LR	3	zuo
char	岝	岝	LEH	LEHL	LR	3	zuo
char	岝	岝	LEP	LEPL	LR	3	zuo
char	岞	岞	LEC	LECL	LR	81	zuo
char	岞	岞	LEH	LEHL	LR	81	zuo
char	岞	岞	LEP	LEPL	LR	81	zuo
char	岠	岠	LCC	LCCL	LR	8	ju
char	岠	岠	LHH	LHHL	LR	8	ju
char	岠	岠	LPP	LPPL	LR	8	ju
char	岡	岡	TGL	TGLU	UD	37	gang
char	岡	岡	TGM	TGMU	UD	37	gang
char	岢	岢	LAXH	LAXH	MIX	176	ke
char	岢	岢	MAXH	MAXH	MIX	176	ke
char	岣	岣	LIC	LICL	LR	9	gou
char	岣	岣	LIH	LIHL	LR	9	gou
char	岣	岣	MIH	MIHE	ENC	9	gou
char	岦	岦	LOG	LOGL	LR	83	li
char	岦	岦	MOG	MOGE	ENC	83	li
char	岩	岩	LAC	LACL	LR	69727	yan
char	岩	岩	LAH	LAHL	LR	69727	yan
char	岩	岩	MAH	MAHE	ENC	69727	yan
char	岫	岫	LLK	LLKL	LR	724	xiu
char	岫	岫	LMK	LMKL	LR	724	xiu
char	岫	岫	MMK	MMKE	ENC	724	xiu
char	岬	岬	LKL	LKLL	LR	266	jia
char	岬	岬	LKM	LKML	LR	266	jia
char	岬	岬	MKM	MKME	ENC	266	jia
char	岭	岭	LQNN	LQNN	LR	48060	ling
char	岭	岭	MQNN	MQNN	ENC	48060	ling
char	岱	岱	QIL	QILL	LR	4067	dai
char	岱	岱	QIM	QIML	LR	4067	dai
char	岳	岳	QAL	QALL	LR	35175	yue
char	岳	岳	QAM	QAML	LR	35175	yue
char	岵	岵	LSC	LSCL	LR	40	hu
char	岵	岵	LSH	LSHL	LR	40	hu
char	岵	岵	MSH	MSHE	ENC	40	hu
char	岷	岷	LCVI	LCVI	LR	3012	min
char	岷	岷	LHVI	LHVI	LR	3012	min
char	岷	岷	MHVI	MHVI	ENC	3012	min
char	岸	岸	LAAS	LAAS	LR	228666	an
char	岸	岸	MAAS	MAAS	ENC	228666	an
char	岺	岺	LQNN	LQNN	LR	33	ling
char	岺	岺	MQNN	MQNN	ENC	33	ling
char	岽	岽	LQD	LQDL	LR	134	dong
char	岽	岽	MQD	MQDE	ENC	134	dong
char	岿	岿	LLLC	LLLC	LR	331	kui
char	岿	岿	LMMC	LMMC	LR	331	kui
char	岿	岿	MMMC	MMMC	ENC	331	kui
char	峁	峁	LEEM	LEEM	LR	478	mao
char	峁	峁	MEEM	MEEM	ENC	478	mao
char	峃	峃	UTL	UTLE	ENC	15	xue
char	峃	峃	UTM	UTME	ENC	15	xue
char	峄	峄	LYW	LYWL	LR	172	yi
char	峄	峄	MYW	MYWE	ENC	172	yi
char	峇	峇	LQAH	LQAH	LR	270	ba
char	峇	峇	MQAH	MQAH	ENC	270	ba
char	峋	峋	LIJ	LIJL	LR	153	xun
char	峋	峋	MIJ	MIJE	ENC	153	xun
char	峎	峎	LJV	LJVL	LR	3	en
char	峎	峎	MJV	MJVE	ENC	3	en
char	峑	峑	LQAF	LQAF	LR	4	quan
char	峑	峑	MQAF	MQAF	ENC	4	quan
char	峒	峒	LTAH	LTAH	LR	1044	dong
char	峒	峒	MTAH	MTAH	ENC	1044	dong
char	峗	峗	LXAL	LXAL	MIX	3	wei
char	峗	峗	MXAL	MXAL	MIX	3	wei
char	峘	峘	LAJA	LAJA	LR	21	huan
char	峘	峘	MAJA	MAJA	ENC	21	huan
char	峙	峙	LFDN	LFDN	LR	4760	zhi
char	峙	峙	MFDN	MFDN	ENC	4760	zhi
char	峠	峠	LOAO	LOAO	LR	14	qia
char	峠	峠	MOAO	MOAO	ENC	14	qia
char	峡	峡	LQG	LQGL	LR	57638	xia
char	峡	峡	MQG	MQGE	ENC	57638	xia
char	峣	峣	LSIL	LSIL	LR	76	yao
char	峣	峣	MSIL	MSIL	ENC	76	yao
char	峤	峤	LEQM	LEQM	LR	128	jiao
char	峤	峤	MEQM	MEQM	ENC	128	jiao
char	峥	峥	LXCD	LXCD	MIX	10655	zheng
char	峥	峥	LXHD	LXHD	MIX	10655	zheng
char	峥	峥	LXPD	LXPD	MIX	10655	zheng
char	峦	峦	ORL	ORLL	LR	950	luan
char	峦	峦	ORM	ORML	LR	950	luan
char	峧	峧	LORQ	LORQ	LR	9	jiao
char	峧	峧	MORQ	MORQ	ENC	9	jiao
char	峨	峨	LEWN	LEWN	LR	4105	e
char	峨	峨	MEWN	MEWN	ENC	4105	e
char	峪	峪	LRQH	LRQH	LR	4642	yu
char	峪	峪	MRQH	MRQH	ENC	4642	yu
char	峭	峭	LUT	LUTL	LR	3154	qiao
char	峭	峭	MUT	MUTE	ENC	3154	qiao
char	峯	峯	LEYS	LEYS	LR	321	feng
char	峯	峯	MEYS	MEYS	ENC	321	feng
char	峰	峰	LEYS	LEYS	LR	326684	feng
char	峰	峰	MEYS	MEYS	ENC	326684	feng
char	峱	峱	QEXFL	QEXL	MIX	3	nao
char	島	島	EJOL	EJOL	LR	14	dao
char	峻	峻	LNRY	LNRY	LR	36849	jun
char	峻	峻	MNRY	MNRY	ENC	36849	jun
char	峽	峽	LQQQ	LQQQ	LR	23	xia
char	峽	峽	MQQQ	MQQQ	ENC	23	xia
char	崀	崀	LNJV	LNJV	LR	136	lang
char	崀	崀	MNJV	MNJV	ENC	136	lang
char	崁	崁	LFXQ	LFXQ	MIX	17	kan
char	崁	崁	MFXQ	MFXQ	MIX	17	kan
char	崂	崂	LGTC	LGTC	LR	1103	lao
char	崂	崂	MGTC	MGTC	ENC	1103	lao
char	崃	崃	LDG	LDGL	LR	960	lai
char	崃	崃	MDG	MDGE	ENC	960	lai
char	崄	崄	LQAA	LQAA	LR	5	xian
char	崄	崄	MQAA	MQAA	ENC	5	xian
char	崆	崆	LSRA	LSRA	LR	918	kong
char	崆	崆	MSRA	MSRA	ENC	918	kong
char	崇	崇	LSAU	LSAU	LR	35185	chong
char	崇	崇	MSAU	MSAU	ENC	35185	chong
char	崌	崌	LCSH	LCSH	LR	18	ju
char	崌	崌	LHSH	LHSH	LR	18	ju
char	崌	崌	LPSH	LPSH	LR	18	ju
char	崎	崎	LQAH	LQAH	LR	6683	qi
char	崎	崎	MQAH	MQAH	ENC	6683	qi
char	崐	崐	LJII	LJII	LR	205	kun
char	崐	崐	MJII	MJII	ENC	205	kun
char	崑	崑	LJII	LJII	LR	970	kun
char	崑	崑	MJII	MJII	ENC	970	kun
char	崔	崔	LQF	LQFL	LR	45236	cui
char	崔	崔	MQF	MQFE	ENC	45236	cui
char	崕	崕	LAFF	LAFF	LR	10	ya
char	崕	崕	MAFF	MAFF	ENC	10	ya
char	崖	崖	LAFF	LAFF	LR	15655	ya
char	崖	崖	MAFF	MAFF	ENC	15655	ya
char	崗	崗	LTGL	LTGL	LR	3	gang
char	崗	崗	MTGL	MTGL	ENC	3	gang
char	崘	崘	LQAT	LQAT	LR	3	lun
char	崘	崘	MQAT	MQAT	ENC	3	lun
char	崙	崙	LQAT	LQAT	LR	19	lun
char	崙	崙	MQAT	MQAT	ENC	19	lun
char	崚	崚	LFRY	LFRY	LR	69	leng
char	崚	崚	MFRY	MFRY	ENC	69	leng
char	崛	崛	LCLL	LCLL	LR	37563	jue
char	崛	崛	LHLL	LHLL	LR	37563	jue
char	崛	崛	LPLL	LPLL	LR	37563	jue
char	崝	崝	LWAT	LWAT	LR	35	zheng
char	崝	崝	MWAT	MWAT	ENC	35	zheng
char	崞	崞	LOCD	LOCD	LR	31	guo
char	崞	崞	LOHD	LOHD	LR	31	guo
char	崞	崞	MOHD	MOHD	ENC	31	guo
char	崟	崟	LR	LRLR	LR	84	yin
char	崟	崟	MR	MRER	ENC	84	yin
char	崠	崠	LDK	LDKL	LR	10	dong
char	崠	崠	MDK	MDKE	ENC	10	dong
char	崢	崢	LTCD	LTCD	LR	4	zheng
char	崢	崢	LTHD	LTHD	LR	4	zheng
char	崢	崢	LTPD	LTPD	LR	4	zheng
char	崤	崤	LQQT	LQQT	LR	67	xiao
char	崤	崤	MQQT	MQQT	ENC	67	xiao
char	崦	崦	LQLL	LQLL	LR	9	yan
char	崦	崦	LQML	LQML	LR	9	yan
char	崦	崦	MQML	MQML	ENC	9	yan
char	崧	崧	LDRN	LDRN	LR	284	song
char	崧	崧	MDRN	MDRN	ENC	284	song
char	崩	崩	LTT	LTTL	LR	30953	beng
char	崩	崩	MTT	MTTE	ENC	30953	beng
char	崭	崭	LQWM	LQWM	LR	8681	zhan
char	崭	崭	MQWM	MQWM	ENC	8681	zhan
char	崮	崮	LKSH	LKSH	LR	408	gu
char	崮	崮	MKSH	MKSH	ENC	408	gu
char	崯	崯	LR	LRLR	LR	4	yin
char	崯	崯	MR	MRER	ENC	4	yin
char	崰	崰	LVVK	LVVK	LR	8	zi
char	崰	崰	MVVK	MVVK	ENC	8	zi
char	崲	崲	LEJF	LEJF	LR	5	huang
char	崲	崲	MEJF	MEJF	ENC	5	huang
char	崳	崳	LQAX	LQAX	MIX	12	yu
char	崳	崳	MQAX	MQAX	MIX	12	yu
char	崴	崴	LNEV	LNEV	LR	971	wai
char	崴	崴	MNEV	MNEV	ENC	971	wai
char	崽	崽	LKI	LKIL	LR	1558	zai
char	崽	崽	MKI	MKIE	ENC	1558	zai
char	崾	崾	LAKV	LAKV	LR	13	yao
char	崾	崾	MAKV	MAKV	ENC	13	yao
char	嵁	嵁	LGAV	LGAV	LR	34	kan
char	嵁	嵁	MGAV	MGAV	ENC	34	kan
char	嵄	嵄	LGFQ	LGFQ	LR	5	mei
char	嵄	嵄	MGFQ	MGFQ	ENC	5	mei
char	嵇	嵇	EDNLL	EDNL	UD	460	ji
char	嵈	嵈	LTAY	LTAY	LR	4	huan
char	嵈	嵈	MTAY	MTAY	ENC	4	huan
char	嵊	嵊	LEDI	LEDI	LR	1480	sheng
char	嵊	嵊	MEDI	MEDI	ENC	1480	sheng
char	嵋	嵋	LJEL	LJEL	LR	201	mei
char	嵋	嵋	MJEL	MJEL	ENC	201	mei
char	嵌	嵌	LGAQ	LGAQ	LR	14371	qian
char	嵌	嵌	MGAQ	MGAQ	ENC	14371	qian
char	嵎	嵎	LKLT	LKLT	LR	54	yu
char	嵎	嵎	LKMT	LKMT	LR	54	yu
char	嵎	嵎	MKMT	MKMT	ENC	54	yu
char	嵒	嵒	CCCL	CCCL	ENC	3	yan
char	嵒	嵒	HHHL	HHHL	ENC	3	yan
char	嵕	嵕	LLRY	LLRY	LR	14	zong
char	嵕	嵕	MMRY	MMRY	ENC	14	zong
char	嵖	嵖	LDJA	LDJA	LR	29	cha
char	嵖	嵖	MDJA	MDJA	ENC	29	cha
char	嵘	嵘	LGTD	LGTD	LR	1772	rong
char	嵘	嵘	MGTD	MGTD	ENC	1772	rong
char	嵚	嵚	CLRXQ	CLRQ	MIX	6	qin
char	嵚	嵚	PLRXQ	PLRQ	MIX	6	qin
char	嵚	嵚	PMRXQ	PMRQ	MIX	6	qin
char	嵛	嵛	LQAX	LQAX	MIX	47	yu
char	嵛	嵛	MQAX	MQAX	MIX	47	yu
char	嵝	嵝	LUDV	LUDV	LR	7	lou
char	嵝	嵝	MUDV	MUDV	ENC	7	lou
char	嵩	嵩	LOCT	LOCT	LR	6687	song
char	嵩	嵩	LOHT	LOHT	LR	6687	song
char	嵩	嵩	MOHT	MOHT	ENC	6687	song
char	嵬	嵬	LEN	LENL	LR	224	wei
char	嵬	嵬	MEN	MENE	ENC	224	wei
char	嵯	嵯	LGWA	LGWA	LR	50	cuo
char	嵯	嵯	MGWA	MGWA	ENC	50	cuo
char	嵳	嵳	CLGWA	CLGA	ENC	3	cuo
char	嵳	嵳	PLGWA	PLGA	LR	3	cuo
char	嵳	嵳	PMGWA	PMGA	LR	3	cuo
char	嵴	嵴	LURT	LURT	LR	21	ji
char	嵴	嵴	MURT	MURT	ENC	21	ji
char	嵿	嵿	LAXR	LAXR	MIX	18	ding
char	嵿	嵿	MAXR	MAXR	MIX	18	ding
char	嶁	嶁	LLKV	LLKV	LR	6	lou
char	嶁	嶁	LMKV	LMKV	LR	6	lou
char	嶁	嶁	MMKV	MMKV	ENC	6	lou
char	嶂	嶂	LOGS	LOGS	LR	323	zhang
char	嶂	嶂	MOGS	MOGS	ENC	323	zhang
char	嶃	嶃	CLSSM	CLSM	ENC	15	zhan
char	嶃	嶃	PLSSM	PLSM	LR	15	zhan
char	嶃	嶃	PMSSM	PMSM	LR	15	zhan
char	嶄	嶄	LSSM	LSSM	LR	59	zhan
char	嶄	嶄	MSSM	MSSM	ENC	59	zhan
char	嶅	嶅	FQL	FQLL	LR	99	ao
char	嶅	嶅	FQM	FQML	LR	99	ao
char	嶆	嶆	LGKJ	LGKJ	LR	84	cao
char	嶆	嶆	MGKJ	MGKJ	ENC	84	cao
char	嶇	嶇	LCHH	LCHH	LR	37	qu
char	嶇	嶇	LHHH	LHHH	LR	37	qu
char	嶇	嶇	LPHH	LPHH	LR	37	qu
char	嶈	嶈	LVAN	LVAN	LR	57	qiang
char	嶈	嶈	MVAN	MVAN	ENC	57	qiang
char	嶉	嶉	LCQF	LCQF	LR	6	cui
char	嶉	嶉	LHQF	LHQF	LR	6	cui
char	嶉	嶉	MHQF	MHQF	ENC	6	cui
char	嶋	嶋	LEJU	LEJU	LR	126	dao
char	嶋	嶋	MEJU	MEJU	ENC	126	dao
char	嶏	嶏	CLAAL	CLAL	ENC	17	pei
char	嶏	嶏	PLAAL	PLAL	LR	17	pei
char	嶏	嶏	PMAAL	PMAL	LR	17	pei
char	嶒	嶒	LRKJ	LRKJ	LR	61	ceng
char	嶒	嶒	MRKJ	MRKJ	ENC	61	ceng
char	嶓	嶓	LEDK	LEDK	LR	4	bo
char	嶓	嶓	MEDK	MEDK	ENC	4	bo
char	嶙	嶙	LUDW	LUDW	LR	175	lin
char	嶙	嶙	MUDW	MUDW	ENC	175	lin
char	嶝	嶝	LXQG	LXQG	MIX	118	deng
char	嶝	嶝	MXQG	MXQG	MIX	118	deng
char	嶢	嶢	LFFL	LFFL	LR	6	yao
char	嶢	嶢	MFFL	MFFL	ENC	6	yao
char	嶣	嶣	CLQFU	CLQU	ENC	3	jiao
char	嶣	嶣	PLQFU	PLQU	LR	3	jiao
char	嶣	嶣	PMQFU	PMQU	LR	3	jiao
char	嶶	嶶	LEQQ	LEQQ	LR	9	wei
char	嶶	嶶	MEQQ	MEQQ	ENC	9	wei
char	嶷	嶷	LIQQ	LIQQ	LR	52	yi
char	嶷	嶷	MIQQ	MIQQ	ENC	52	yi
char	嶺	嶺	LQNR	LQNR	LR	14	ling
char	嶺	嶺	MQNR	MQNR	ENC	14	ling
char	嶽	嶽	LQEQ	LQEQ	LR	32	yue
char	嶽	嶽	MQEQ	MQEQ	ENC	32	yue
char	巅	巅	LSRQ	LSRQ	LR	9626	dian
char	巅	巅	MSRQ	MSRQ	ENC	9626	dian
char	巉	巉	LXCN	LXCN	MIX	55	chan
char	巉	巉	LXHN	LXHN	MIX	55	chan
char	巉	巉	MXHN	MXHN	MIX	55	chan
char	巍	巍	LEVN	LEVN	LR	12603	wei
char	巍	巍	MEVN	MEVN	ENC	12603	wei
char	巘	巘	LOTQ	LOTQ	LR	17	yan
char	巘	巘	MOTQ	MOTQ	ENC	17	yan
char	巜	巜	CVV	CVVE	ENC	7	kuai
char	巜	巜	PVV	PVVL	LR	7	kuai
char	川	川	LLL	LLLL	LR	237190	chuan
char	川	川	MMM	MMME	ENC	237190	chuan
char	州	州	NLNM	NLNM	LR	1175982	zhou
char	州	州	NMNM	NMNM	LR	1175982	zhou
char	巡	巡	OVVV	OVVV	LR	164414	xun
char	巢	巢	VVKD	VVKD	LR	21778	chao
char	巣	巣	UKD	UKDE	ENC	10	chao
char	工	工	ALA	ALAL	LR	4172941	gong
char	工	工	AMA	AMAL	LR	4172941	gong
char	左	左	QA	QALA	LR	375070	zuo
char	巧	巧	AAVC	AAVC	UD	47396	qiao
char	巨	巨	CC	CCEC	ENC	396048	ju
char	巨	巨	HH	HHEH	ENC	396048	ju
char	巨	巨	PP	PPLP	LR	396048	ju
char	巩	巩	AEXN	AEXN	MIX	42076	gong
char	巫	巫	AQQ	AQQL	LR	5333	wu
char	差	差	GWA	GWAL	LR	521703	cha
char	巯	巯	CXAON	CXAN	MIX	592	qiu
char	巯	巯	PXAON	PXAN	MIX	592	qiu
char	己	己	CL	CLEL	ENC	805298	ji
char	己	己	HL	HLEL	ENC	805298	ji
char	己	己	PL	PLLL	LR	805298	ji
char	已	已	CL	CLEL	ENC	2705081	yi
char	已	已	HL	HLEL	ENC	2705081	yi
char	已	已	PL	PLLL	LR	2705081	yi
char	巳	巳	CL	CLEL	ENC	652	si
char	巳	巳	HL	HLEL	ENC	652	si
char	巳	巳	HM	HMEM	ENC	652	si
char	巴	巴	JL	JLLL	LR	573112	ba
char	巴	巴	JM	JMLM	LR	573112	ba
char	巷	巷	GRCL	GRCL	LR	17958	xiang
char	巷	巷	GRHL	GRHL	LR	17958	xiang
char	巹	巹	XYACL	XYAL	MIX	6	jin
char	巻	巻	CUWCL	CUWL	ENC	5	juan
char	巻	巻	PUWCL	PUWL	LR	5	juan
char	巼	巼	JLCI	JLCI	LR	12	ba
char	巼	巼	JLHI	JLHI	LR	12	ba
char	巼	巼	JMHI	JMHI	LR	12	ba
char	巽	巽	CLGR	CLGR	ENC	616	xun
char	巽	巽	HLGR	HLGR	ENC	616	xun
char	巽	巽	HMGR	HMGR	ENC	616	xun
char	巾	巾	LT	LTLT	LR	17252	jin
char	巾	巾	MT	MTET	ENC	17252	jin
char	巿	巿	ST	STET	ENC	1211	fu
char	帀	帀	ALT	ALTL	LR	69	za
char	帀	帀	AMT	AMTL	LR	69	za
char	币	币	ELT	ELTL	LR	1147714	bi
char	币	币	EMT	EMTL	LR	1147714	bi
char	市	市	OLT	OLTL	LR	8238018	shi
char	市	市	OMT	OMTL	LR	8238018	shi
char	布	布	QLT	QLTL	LR	2061028	bu
char	布	布	QMT	QMTL	LR	2061028	bu
char	帅	帅	LLLT	LLLT	LR	54257	shuai
char	帅	帅	MMMT	MMMT	ENC	54257	shuai
char	帆	帆	LTEXN	LTEN	MIX	35519	fan
char	帆	帆	MTEXN	MTEN	MIX	35519	fan
char	帇	帇	CMT	CMTE	ENC	27	nie
char	帇	帇	PLT	PLTL	LR	27	nie
char	帇	帇	PMT	PMTL	LR	27	nie
char	师	师	LLAT	LLAT	LR	800065	shi
char	师	师	MMAT	MMAT	ENC	800065	shi
char	帊	帊	LTJL	LTJL	LR	3	pa
char	帊	帊	MTJL	MTJL	ENC	3	pa
char	希	希	QQLT	QQLT	LR	471013	xi
char	希	希	QQMT	QQMT	LR	471013	xi
char	帏	帏	LTWC	LTWC	LR	31	wei
char	帏	帏	MTWC	MTWC	ENC	31	wei
char	帐	帐	LTIQ	LTIQ	LR	18298	zhang
char	帐	帐	MTIQ	MTIQ	ENC	18298	zhang
char	帑	帑	VYLT	VYLT	LR	123	tang
char	帑	帑	VYMT	VYMT	LR	123	tang
char	帓	帓	LTDS	LTDS	LR	14	mo
char	帓	帓	MTDS	MTDS	ENC	14	mo
char	帔	帔	LTDEY	LTDY	LR	43	pei
char	帔	帔	MTDEY	MTDY	ENC	43	pei
char	帕	帕	LTEJ	LTEJ	LR	35343	pa
char	帕	帕	MTEJ	MTEJ	ENC	35343	pa
char	帖	帖	LTOH	LTOH	LR	22520	tie
char	帖	帖	MTOH	MTOH	ENC	22520	tie
char	帘	帘	SRLT	SRLT	ENC	5983	lian
char	帘	帘	SRMT	SRMT	ENC	5983	lian
char	帙	帙	LTEWQ	LTEQ	LR	62	zhi
char	帙	帙	MTEWQ	MTEQ	ENC	62	zhi
char	帚	帚	CATMT	CATT	ENC	1060	zhou
char	帚	帚	HATMT	HATT	ENC	1060	zhou
char	帚	帚	PATMT	PATT	LR	1060	zhou
char	帛	帛	EJLT	EJLT	LR	696	bo
char	帛	帛	EJMT	EJMT	LR	696	bo
char	帜	帜	LTHR	LTHR	LR	12542	zhi
char	帜	帜	MTCR	MTCR	ENC	12542	zhi
char	帜	帜	MTHR	MTHR	ENC	12542	zhi
char	帝	帝	OTLT	OTLT	LR	59452	di
char	帝	帝	OTMT	OTMT	LR	59452	di
char	帡	帡	LTGG	LTGG	LR	9	ping
char	帡	帡	MTGG	MTGG	ENC	9	ping
char	帤	帤	VCMT	VCMT	LR	8	ru
char	帤	帤	VHLT	VHLT	LR	8	ru
char	帤	帤	VHMT	VHMT	LR	8	ru
char	带	带	GSTMT	GSTT	LR	1126026	dai
char	帧	帧	LTOTQ	LTOQ	LR	3335	zhen
char	帧	帧	MTOTQ	MTOQ	ENC	3335	zhen
char	帨	帨	LTRHL	LTRL	LR	4	shui
char	帨	帨	MTRHL	MTRL	ENC	4	shui
char	師	師	ECAMT	ECAT	LR	12	shi
char	師	師	EHAMT	EHAT	LR	12	shi
char	席	席	NGLT	NGLT	LR	577802	xi
char	席	席	NGMT	NGMT	LR	577802	xi
char	帮	帮	WLLT	WLLT	LR	312664	bang
char	帮	帮	WMMT	WMMT	LR	312664	bang
char	帯	帯	CGSTM	CGSM	ENC	17	dai
char	帯	帯	PGSTM	PGSM	LR	17	dai
char	帱	帱	LTWQN	LTWN	LR	4	chou
char	帱	帱	MTWQN	MTWN	ENC	4	chou
char	帴	帴	LTNN	LTNN	LR	12	san
char	帴	帴	MTNN	MTNN	ENC	12	san
char	帶	帶	QITMT	QITT	LR	21	dai
char	帷	帷	LTQF	LTQF	LR	13393	wei
char	帷	帷	MTQF	MTQF	ENC	13393	wei
char	常	常	UTCMT	UTCT	ENC	1377004	chang
char	常	常	UTHMT	UTHT	ENC	1377004	chang
char	帹	帹	LTOGV	LTOV	LR	8	sha
char	帹	帹	MTOGV	MTOV	ENC	8	sha
char	帻	帻	LTWAQ	LTWQ	LR	10	ze
char	帻	帻	MTWAQ	MTWQ	ENC	10	ze
char	帼	帼	LTKAN	LTKN	LR	1746	guo
char	帼	帼	MTKAN	MTKN	ENC	1746	guo
char	帽	帽	LTJTL	LTJL	LR	29653	mao
char	帽	帽	MTJTL	MTJL	ENC	29653	mao
char	幂	幂	TJQT	TJQT	LR	3130	mi
char	幄	幄	MTCAF	MTCF	ENC	600	wo
char	幄	幄	MTHAF	MTHF	ENC	600	wo
char	幄	幄	MTPAF	MTPF	ENC	600	wo
char	幅	幅	LTAHK	LTAK	LR	1119673	fu
char	幅	幅	MTAHK	MTAK	ENC	1119673	fu
char	幆	幆	LTJIV	LTJV	LR	11	yi
char	幆	幆	MTJIV	MTJV	ENC	11	yi
char	幇	幇	CFNMT	CFNT	ENC	31	bang
char	幇	幇	PFNMT	PFNT	LR	31	bang
char	幌	幌	LTJUL	LTJL	LR	6419	huang
char	幌	幌	MTJUL	MTJL	ENC	6419	huang
char	幏	幏	LTSAQ	LTSQ	LR	4	jia
char	幏	幏	MTSAQ	MTSQ	ENC	4	jia
char	幓	幓	LTNNE	LTNE	LR	24	shan
char	幓	幓	MTNNE	MTNE	ENC	24	shan
